latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
6.23883,81.20638,330.31,0.38,0.43,2026-09-01,0748,N,nominal,2.0NRT,298.18,1.23,D
6.33925,81.34753,335.71,0.56,0.43,2026-09-01,0748,N,nominal,2.0NRT,296.64,4.21,D
6.33772,81.34603,334.53,0.56,0.43,2026-09-01,0748,N,nominal,2.0NRT,296.73,7.75,D
27.52273,68.33573,353.91,0.5,0.65,2026-09-01,0756,N,nominal,2.0NRT,298.29,7.3,D
30.67169,73.90612,334.61,0.41,0.45,2026-09-01,0756,N,nominal,2.0NRT,294.93,3.03,D
30.14654,67.36202,336.1,0.49,0.65,2026-09-01,0756,N,nominal,2.0NRT,304.17,6.34,D
6.32778,81.01263,342.68,0.39,0.44,2026-09-01,0748,N,nominal,2.0NRT,298.03,2.71,D
32.2988,73.30443,331.8,0.41,0.45,2026-09-01,0756,N,nominal,2.0NRT,294.81,2.61,D
6.35255,81.13854,342.55,0.39,0.44,2026-09-01,0748,N,nominal,2.0NRT,298.76,3.16,D
6.39061,81.01627,348.9,0.39,0.44,2026-09-01,0748,N,nominal,2.0NRT,298.11,5.79,D
39.17862,75.77068,338.91,0.4,0.37,2026-09-01,0758,N,low,2.0NRT,312.09,4.06,D
6.411,81.08882,331.91,0.39,0.44,2026-09-01,0748,N,nominal,2.0NRT,296.1,0.85,D
39.17982,75.7717,349.45,0.4,0.37,2026-09-01,0758,N,nominal,2.0NRT,311.88,6.5,D
38.04794,67.26293,341.59,0.63,0.54,2026-09-01,0758,N,low,2.0NRT,312.82,7.72,D
38.05283,67.26123,345.88,0.63,0.54,2026-09-01,0758,N,nominal,2.0NRT,313.51,21.13,D
6.41308,81.00175,336.85,0.39,0.44,2026-09-01,0748,N,nominal,2.0NRT,296.79,2.93,D
38.05384,67.26727,344.35,0.63,0.54,2026-09-01,0758,N,nominal,2.0NRT,312.86,18.31,D
6.56763,80.98006,331.95,0.39,0.44,2026-09-01,0748,N,nominal,2.0NRT,298.34,2.46,D
38.05209,67.26044,342.86,0.63,0.54,2026-09-01,0758,N,nominal,2.0NRT,313.2,14.08,D
37.03287,62.41232,340.73,0.6,0.7,2026-09-01,0758,N,nominal,2.0NRT,306.15,3.32,D
6.7111,81.59296,332.59,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,299.56,5.1,D
37.03252,62.4106,336.85,0.6,0.7,2026-09-01,0758,N,nominal,2.0NRT,305.53,5.48,D
6.70304,81.54429,334.86,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,300.62,5.44,D
6.73672,81.60365,335.05,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,299.25,13.03,D
6.73593,81.59883,337.41,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,299.81,8.39,D
6.74266,81.51804,337.49,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,300.14,2.55,D
6.80369,81.52106,336.16,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,302.28,5.57,D
6.81535,81.51917,338.94,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,300.72,3,D
6.84047,81.57497,346.36,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,305.15,12.38,D
6.84425,81.54947,337.98,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,299.8,10.33,D
6.8355,81.49601,333.16,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,299.88,9.59,D
6.84813,81.54882,337.81,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,299.9,10.33,D
6.83939,81.49536,345.89,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,300.37,9.59,D
6.85314,81.40752,335.08,0.55,0.43,2026-09-01,0748,N,nominal,2.0NRT,298.04,6.24,D
6.93935,81.63994,336.24,0.53,0.42,2026-09-01,0748,N,nominal,2.0NRT,302.51,5.6,D
7.07607,81.5708,333.41,0.53,0.42,2026-09-01,0748,N,nominal,2.0NRT,298.72,6.13,D
7.09516,81.44301,345.55,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,296.11,12.36,D
7.07303,81.20502,334.73,0.56,0.43,2026-09-01,0748,N,nominal,2.0NRT,295.76,8.49,D
7.0955,81.44486,334.54,0.54,0.42,2026-09-01,0748,N,nominal,2.0NRT,294.82,9.23,D
7.07577,81.20669,341.39,0.56,0.43,2026-09-01,0748,N,nominal,2.0NRT,296.1,9.04,D
7.16827,81.57197,331.95,0.53,0.42,2026-09-01,0748,N,nominal,2.0NRT,300.12,6.23,D
7.21606,81.76827,341.2,0.52,0.41,2026-09-01,0748,N,low,2.0NRT,305.45,19.17,D
7.28933,81.79167,340.16,0.51,0.41,2026-09-01,0748,N,nominal,2.0NRT,305.52,11.09,D
7.31592,81.76345,344.78,0.52,0.41,2026-09-01,0748,N,nominal,2.0NRT,306.04,12.39,D
7.32506,81.74758,333.99,0.52,0.41,2026-09-01,0748,N,low,2.0NRT,305.24,6.03,D
7.33726,81.72639,335.03,0.52,0.41,2026-09-01,0748,N,low,2.0NRT,305.25,5.18,D
7.35682,81.82351,333.2,0.51,0.41,2026-09-01,0748,N,low,2.0NRT,304.05,6.09,D
7.39489,81.77684,334.29,0.51,0.41,2026-09-01,0750,N,low,2.0NRT,304.8,7.48,D
7.29757,81.14172,334.94,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,303.89,6.16,D
7.36199,81.50616,333.35,0.53,0.42,2026-09-01,0750,N,nominal,2.0NRT,299.67,3.82,D
7.40997,81.6543,333.78,0.52,0.42,2026-09-01,0750,N,low,2.0NRT,300.98,6.13,D
7.45584,81.64682,333.5,0.52,0.42,2026-09-01,0750,N,low,2.0NRT,302.99,7.83,D
7.45856,81.64819,334.63,0.52,0.42,2026-09-01,0750,N,low,2.0NRT,303.56,6.24,D
7.42719,81.31733,331.73,0.54,0.42,2026-09-01,0750,N,low,2.0NRT,301.93,5.35,D
7.63038,81.58308,335.51,0.52,0.42,2026-09-01,0750,N,low,2.0NRT,305.32,6.87,D
7.6342,81.58244,344.19,0.52,0.42,2026-09-01,0750,N,nominal,2.0NRT,304.4,6.87,D
7.79142,81.55624,333.11,0.52,0.42,2026-09-01,0750,N,low,2.0NRT,304.23,6.01,D
7.7604,81.24961,340.95,0.54,0.42,2026-09-01,0750,N,nominal,2.0NRT,309.62,10.62,D
7.86408,81.44665,348.6,0.53,0.42,2026-09-01,0750,N,nominal,2.0NRT,303.81,9.12,D
7.86625,81.44823,343.45,0.53,0.42,2026-09-01,0750,N,nominal,2.0NRT,304.19,9.31,D
7.8685,81.43804,334.4,0.53,0.42,2026-09-01,0750,N,nominal,2.0NRT,303.13,4.72,D
7.78867,80.81643,342.48,0.38,0.44,2026-09-01,0750,N,nominal,2.0NRT,302.57,4.63,D
7.94534,81.37614,337.02,0.53,0.42,2026-09-01,0750,N,nominal,2.0NRT,303.27,3.65,D
7.94456,81.37131,332.56,0.53,0.42,2026-09-01,0750,N,low,2.0NRT,304.36,3.65,D
7.94756,81.31615,343.2,0.54,0.42,2026-09-01,0750,N,nominal,2.0NRT,304.45,8.89,D
7.94843,81.31799,338.51,0.54,0.42,2026-09-01,0750,N,nominal,2.0NRT,303.64,9.05,D
7.78377,80.22298,339.76,0.42,0.45,2026-09-01,0750,N,nominal,2.0NRT,293.66,2.66,D
8.00779,81.43661,330.8,0.53,0.42,2026-09-01,0750,N,low,2.0NRT,304.26,6.68,D
7.90392,80.63752,333.93,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,299.19,1.99,D
7.85497,80.34256,338.68,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,296.96,4.45,D
8.03119,81.28948,349.71,0.54,0.42,2026-09-01,0750,N,nominal,2.0NRT,307,20.57,D
7.95932,80.72301,331.21,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,300.94,4.06,D
7.96034,80.72224,330.53,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,300.93,3.5,D
7.96814,80.59685,347.3,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,298.24,6.47,D
7.98507,80.62343,330.99,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,299.01,3.46,D
8.13979,81.4119,332.42,0.53,0.42,2026-09-01,0750,N,low,2.0NRT,300.93,4.71,D
8.03059,80.59743,339.51,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,300.21,3.18,D
8.18792,80.69052,340.57,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.84,6.26,D
8.30368,81.01878,337.15,0.55,0.43,2026-09-01,0750,N,nominal,2.0NRT,299.13,6.15,D
8.3076,81.01814,336.04,0.55,0.43,2026-09-01,0750,N,nominal,2.0NRT,298.71,6.15,D
8.24386,80.60502,340.11,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.48,4.93,D
8.26053,80.58041,342.01,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,300.71,7.81,D
8.26432,80.55347,334,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,298.06,4.08,D
8.39226,81.16862,331.78,0.54,0.42,2026-09-01,0750,N,nominal,2.0NRT,295.94,5.92,D
8.37648,81.04984,336.23,0.55,0.43,2026-09-01,0750,N,nominal,2.0NRT,302.95,12.25,D
8.38429,81.04854,349.85,0.55,0.43,2026-09-01,0750,N,nominal,2.0NRT,306.78,22.09,D
8.3114,80.28439,343.65,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,300.84,2.5,D
8.29877,80.15601,343.71,0.42,0.45,2026-09-01,0750,N,nominal,2.0NRT,301.32,18.87,D
8.31414,80.28391,339.16,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,301.37,3.4,D
8.37836,80.6104,344.11,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,305.36,6.35,D
8.30062,80.15585,344.61,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,303.18,19.56,D
8.46341,81.0887,337.52,0.54,0.42,2026-09-01,0750,N,nominal,2.0NRT,299.74,15.6,D
8.32899,80.29664,333.49,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,300.35,3.46,D
8.4673,81.08805,337.73,0.54,0.42,2026-09-01,0750,N,nominal,2.0NRT,298.79,7.07,D
8.40258,80.63156,352.12,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.59,8.98,D
8.41403,80.62608,341.23,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,300.18,6.92,D
8.35582,80.28069,331.43,0.41,0.45,2026-09-01,0750,N,low,2.0NRT,301.46,3.73,D
8.34424,80.18712,332.68,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,301.94,6.2,D
8.36403,80.27928,346.99,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,302.44,6.03,D
8.349,80.19014,331.08,0.41,0.45,2026-09-01,0750,N,low,2.0NRT,301.86,4.48,D
8.42361,80.5847,331.75,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,303.93,6.09,D
8.38557,80.25662,344.78,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,299.85,10.02,D
8.41644,80.41689,331.79,0.4,0.44,2026-09-01,0750,N,low,2.0NRT,302.89,2.04,D
8.47152,80.72465,336.85,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,303.91,11.25,D
8.4955,80.82083,335.09,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,301.08,16.97,D
8.49946,80.82017,339.21,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,303.5,16.97,D
8.49863,80.81506,333.72,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,302.59,16.97,D
8.40733,80.26052,332.36,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,299.62,3.39,D
8.40672,80.25681,337.52,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,301.7,6.7,D
8.41083,80.25612,338.4,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,297.36,4.26,D
8.52771,80.89381,335.66,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,299.91,6.84,D
8.44242,80.37146,337.13,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,299.87,4.32,D
8.43706,80.33877,330.46,0.4,0.44,2026-09-01,0750,N,low,2.0NRT,301.29,4.04,D
8.44123,80.37093,334.63,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,299.81,1.9,D
8.51878,80.7773,342.57,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,303.99,4.06,D
8.41854,80.18941,334.78,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,299.92,4.82,D
8.45904,80.40157,331.54,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.2,2.31,D
8.46372,80.40453,338.04,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.63,2.31,D
8.4631,80.4009,339.49,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.21,2.31,D
8.46778,80.40383,341.57,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.31,2.9,D
8.46717,80.40021,339.96,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.11,2.9,D
8.51814,80.67673,338.07,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,301.34,8.72,D
8.51704,80.59698,352.54,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.92,6.85,D
8.52105,80.59629,352.43,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,300.61,6.85,D
8.54781,80.68247,340.66,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,302.43,8.51,D
8.5695,80.76366,338.63,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,304.65,9.39,D
8.56749,80.72697,337.61,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,299.82,6.93,D
8.52566,80.47535,347.97,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,298.71,3.79,D
8.51968,80.43941,331.47,0.4,0.44,2026-09-01,0750,N,low,2.0NRT,302.34,2.88,D
8.57147,80.7263,333.54,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,298.68,4.61,D
8.60734,80.91888,339.09,0.55,0.43,2026-09-01,0750,N,nominal,2.0NRT,304.42,7.46,D
8.54025,80.51318,345.63,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.93,9.03,D
8.574,80.66736,342.42,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,301.94,36.79,D
8.51547,80.31347,343.83,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,295.89,5.43,D
8.60837,80.85137,338.67,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,305.61,11.2,D
8.59837,80.79054,334.4,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,300.96,5.22,D
8.59583,80.77507,336.18,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,297.34,6.36,D
8.57321,80.5876,332.23,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.85,4.19,D
8.57722,80.58692,344.12,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.41,4.19,D
8.57664,80.58342,331.51,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,303.41,6.1,D
8.56386,80.50555,335.67,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.18,3.19,D
8.56789,80.50488,340.09,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,299.06,2.13,D
8.56902,80.48644,333.01,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.82,4.42,D
8.57504,80.4455,345.29,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,302.14,4.18,D
8.68468,81.02161,349.12,0.54,0.42,2026-09-01,0750,N,nominal,2.0NRT,303.14,22.07,D
8.65193,80.82672,341.22,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,303.08,8.57,D
8.68774,81.01603,332.11,0.54,0.42,2026-09-01,0750,N,nominal,2.0NRT,299.8,4.45,D
8.62578,80.64729,337.07,0.38,0.43,2026-09-01,0750,N,nominal,2.0NRT,301.26,9.51,D
8.67641,80.90026,335.43,0.55,0.43,2026-09-01,0750,N,nominal,2.0NRT,301.67,7.77,D
8.68091,80.87888,334.14,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,301.98,7.56,D
8.68568,80.88323,333.31,0.55,0.43,2026-09-01,0750,N,nominal,2.0NRT,299.08,9.97,D
8.65909,80.69933,332.35,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,301.39,4.65,D
8.66735,80.72438,336.5,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,302.11,7.16,D
8.70056,80.87553,331.19,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,300.82,13.58,D
8.74317,80.18766,343.55,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,298.99,5.11,D
8.86808,80.87281,330.89,0.55,0.43,2026-09-01,0750,N,low,2.0NRT,301.1,5.24,D
8.29291,77.57172,340.35,0.61,0.54,2026-09-01,0750,N,nominal,2.0NRT,300.05,3.49,D
8.8961,80.42565,343.18,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.43,12.27,D
8.89549,80.42211,338.63,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.45,12.27,D
8.91162,80.4194,340.85,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.46,5.7,D
8.92028,80.4216,332.13,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,303.85,8.63,D
8.9195,80.3924,332.26,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,304.48,5.41,D
8.92294,80.38815,344.04,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.73,11.59,D
9.02817,80.16972,332.18,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,300.5,2.67,D
9.02756,80.16605,334.03,0.4,0.45,2026-09-01,0750,N,nominal,2.0NRT,300.17,2.26,D
8.69359,78.05819,331.91,0.56,0.52,2026-09-01,0750,N,nominal,2.0NRT,300.81,4.74,D
8.69272,78.05309,339.6,0.56,0.52,2026-09-01,0750,N,nominal,2.0NRT,301.29,4.6,D
9.05315,80.14268,340.69,0.4,0.45,2026-09-01,0750,N,nominal,2.0NRT,302.74,6.08,D
9.05558,80.14168,337.68,0.4,0.45,2026-09-01,0750,N,nominal,2.0NRT,302.26,4.72,D
8.69322,78.05519,347.78,0.56,0.52,2026-09-01,0750,N,nominal,2.0NRT,301.94,6.31,D
9.10582,80.31257,333.64,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,304.01,2.27,D
9.10153,80.28739,338.19,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,304.88,3.67,D
9.11247,80.27811,336.96,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,306.35,6.48,D
9.08741,79.75088,330.38,0.43,0.46,2026-09-01,0750,N,low,2.0NRT,301.39,2.14,D
9.08676,79.74698,335.52,0.43,0.46,2026-09-01,0750,N,nominal,2.0NRT,302.37,2.14,D
9.08716,79.74696,339.59,0.43,0.46,2026-09-01,0750,N,nominal,2.0NRT,302.9,6.52,D
9.24176,80.27779,338.33,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,305.64,7.03,D
9.25795,80.27505,330.46,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,304.59,6.81,D
9.39288,80.43707,367,0.38,0.43,2026-09-01,0750,N,high,2.0NRT,305.78,11.04,D
9.39346,80.44057,343.24,0.38,0.43,2026-09-01,0750,N,nominal,2.0NRT,304.09,11.04,D
9.39688,80.43639,348.3,0.38,0.43,2026-09-01,0750,N,nominal,2.0NRT,303.23,6.2,D
9.40603,80.44202,334.62,0.38,0.43,2026-09-01,0750,N,nominal,2.0NRT,302.84,1.33,D
9.41566,80.40079,347.73,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,305.36,4.54,D
9.42197,80.41412,333.99,0.38,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.32,2.16,D
9.42139,80.41061,337.98,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.28,2.16,D
9.41908,80.39658,330.1,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,303.87,4.54,D
9.41327,80.36134,342.93,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,302.94,3.55,D
9.41749,80.40327,338.11,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,305.15,4.57,D
9.41689,80.39977,342.6,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,305.49,3.96,D
9.41628,80.39626,342.87,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.93,3.96,D
9.41568,80.39275,330.74,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,302.54,1.94,D
9.4233,80.41309,349.88,0.38,0.44,2026-09-01,0750,N,nominal,2.0NRT,304.67,4.15,D
9.4227,80.40959,343.88,0.38,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.37,4.15,D
9.41424,80.36042,332.41,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,302.67,3.02,D
9.4273,80.41241,367,0.38,0.44,2026-09-01,0750,N,high,2.0NRT,305.8,10.51,D
9.4283,80.39423,333.51,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,304.04,2.36,D
9.44431,80.39148,340.36,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.64,3.35,D
9.53506,80.38695,342.55,0.38,0.44,2026-09-01,0750,N,nominal,2.0NRT,304.4,25.84,D
9.64288,80.3102,333.48,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,302.49,4.14,D
9.63981,80.21948,335.9,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,300.71,2.34,D
9.60892,79.98938,345.28,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,302.98,4.83,D
9.6828,79.86526,331.06,0.41,0.45,2026-09-01,0750,N,low,2.0NRT,302.61,2.81,D
9.57735,78.58523,342.46,0.5,0.49,2026-09-01,0750,N,nominal,2.0NRT,305.45,8.92,D
9.77143,78.21916,333.13,0.52,0.5,2026-09-01,0750,N,nominal,2.0NRT,302.84,3.49,D
9.8107,78.22701,330.36,0.52,0.5,2026-09-01,0750,N,low,2.0NRT,302.93,3.51,D
9.95757,77.88288,336.99,0.55,0.51,2026-09-01,0750,N,nominal,2.0NRT,305.57,8.44,D
9.96955,77.89621,343.87,0.55,0.51,2026-09-01,0750,N,nominal,2.0NRT,306.5,13.59,D
9.95914,77.88472,337.66,0.55,0.51,2026-09-01,0750,N,nominal,2.0NRT,305.78,11.36,D
9.96654,77.89884,339.99,0.55,0.51,2026-09-01,0750,N,nominal,2.0NRT,305.78,6.17,D
10.015,78.08784,345.21,0.53,0.5,2026-09-01,0750,N,nominal,2.0NRT,304.53,8.15,D
9.99659,77.51824,343.88,0.58,0.52,2026-09-01,0750,N,nominal,2.0NRT,303.84,3,D
9.99667,77.52258,334.74,0.58,0.52,2026-09-01,0750,N,nominal,2.0NRT,303.41,8.15,D
10.38719,79.27933,343.55,0.44,0.46,2026-09-01,0750,N,nominal,2.0NRT,305.99,11.34,D
10.44507,78.80642,332.13,0.47,0.48,2026-09-01,0750,N,low,2.0NRT,302.64,3.98,D
10.44559,78.8073,332.18,0.47,0.48,2026-09-01,0750,N,nominal,2.0NRT,301.71,5.72,D
10.67588,78.80834,334.64,0.46,0.47,2026-09-01,0750,N,low,2.0NRT,305.76,4.1,D
10.86091,79.81236,332.03,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,298.78,0.93,D
10.74769,78.83463,344.12,0.46,0.47,2026-09-01,0750,N,nominal,2.0NRT,306.06,6.13,D
10.77378,78.65028,335.4,0.47,0.48,2026-09-01,0750,N,low,2.0NRT,307.67,5.62,D
11.01958,79.83994,336.41,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.87,2.22,D
11.01218,79.41254,334.72,0.42,0.45,2026-09-01,0750,N,nominal,2.0NRT,302.36,1.56,D
11.00781,77.43622,332.41,0.56,0.52,2026-09-01,0750,N,nominal,2.0NRT,299.6,7.15,D
11.14795,78.03258,336.34,0.51,0.49,2026-09-01,0750,N,nominal,2.0NRT,300.6,4.53,D
11.69378,79.12559,336.91,0.43,0.46,2026-09-01,0750,N,nominal,2.0NRT,304.65,3.94,D
11.69394,79.12669,334.62,0.43,0.46,2026-09-01,0750,N,low,2.0NRT,305.59,5.89,D
11.69813,79.12595,355.18,0.43,0.46,2026-09-01,0750,N,nominal,2.0NRT,304.79,5.89,D
11.83094,79.66526,331.46,0.39,0.44,2026-09-01,0750,N,low,2.0NRT,303.93,1.86,D
12.05853,79.84698,331.63,0.57,0.43,2026-09-01,0750,N,nominal,2.0NRT,299.32,3.58,D
12.09285,79.56569,341.02,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.15,4.53,D
12.09304,79.56533,342.44,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.39,2.38,D
12.13102,78.14007,332.63,0.49,0.48,2026-09-01,0750,N,nominal,2.0NRT,299.71,8.28,D
12.38799,79.56133,332.27,0.39,0.44,2026-09-01,0750,N,nominal,2.0NRT,303.14,2.06,D
12.55496,79.97733,343.27,0.55,0.43,2026-09-01,0750,N,nominal,2.0NRT,303.72,6.59,D
12.63548,79.86098,334.7,0.56,0.43,2026-09-01,0750,N,nominal,2.0NRT,302.52,5.87,D
12.6515,79.40098,337.49,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,301.46,2.19,D
12.65554,79.40025,336.68,0.4,0.44,2026-09-01,0750,N,nominal,2.0NRT,302.28,2.19,D
12.8083,79.95654,331.11,0.55,0.43,2026-09-01,0750,N,low,2.0NRT,302.28,3.64,D
12.82044,79.10441,338.59,0.41,0.45,2026-09-01,0750,N,nominal,2.0NRT,303.67,5.45,D
12.82455,79.10368,332.39,0.41,0.45,2026-09-01,0750,N,low,2.0NRT,304.02,5.9,D
12.88371,78.21547,333.65,0.47,0.47,2026-09-01,0750,N,nominal,2.0NRT,302.7,3.46,D
13.20734,79.73056,330.12,0.56,0.43,2026-09-01,0750,N,low,2.0NRT,301.37,3.71,D
13.85709,79.33201,344.02,0.38,0.43,2026-09-01,0750,N,nominal,2.0NRT,298.61,4.74,D
13.85649,79.3286,340.87,0.38,0.43,2026-09-01,0750,N,nominal,2.0NRT,296.39,4.74,D
13.86103,79.33105,334.63,0.38,0.43,2026-09-01,0750,N,nominal,2.0NRT,296.24,4.74,D
14.54064,79.68484,344.26,0.54,0.42,2026-09-01,0750,N,nominal,2.0NRT,297.25,9.29,D
14.43581,77.70943,343.02,0.47,0.48,2026-09-01,0750,N,nominal,2.0NRT,298.18,11.47,D
14.43501,77.70506,330.81,0.47,0.48,2026-09-01,0750,N,nominal,2.0NRT,296.7,5.22,D
14.49206,77.77126,343.95,0.47,0.48,2026-09-01,0750,N,nominal,2.0NRT,298.34,8.52,D
14.95399,79.63455,333.95,0.53,0.42,2026-09-01,0752,N,nominal,2.0NRT,299.32,5.79,D
14.95313,79.62963,338.9,0.53,0.42,2026-09-01,0752,N,nominal,2.0NRT,300.36,5.79,D
14.86462,77.31979,335.31,0.49,0.49,2026-09-01,0752,N,nominal,2.0NRT,292.46,2.62,D
15.18663,76.75148,337.67,0.53,0.5,2026-09-01,0752,N,nominal,2.0NRT,289.96,3.78,D
15.88618,79.82315,338.82,0.5,0.41,2026-09-01,0752,N,low,2.0NRT,301.09,7,D
15.88993,79.82246,339.55,0.5,0.41,2026-09-01,0752,N,nominal,2.0NRT,299.72,7,D
17.95781,80.79736,336.54,0.43,0.38,2026-09-01,0752,N,nominal,2.0NRT,292.25,5.73,D
